SummitCode,AssociationName,RegionName,SummitName,AltM,AltFt,GridRef1,GridRef2,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W7O/CC-106,USA - Oregon,OR-Central Coast,1790,546,1790,-123.5523,44.0551,-123.5523,44.0551,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-107,USA - Oregon,OR-Central Coast,1780,543,1780,-123.567,43.8566,-123.567,43.8566,1,0,01/10/2010,31/12/2099,1,19/08/2011,NS7P
W7O/CC-108,USA - Oregon,OR-Central Coast,1752,534,1752,-123.129,43.868,-123.129,43.868,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-109,USA - Oregon,OR-Central Coast,1740,530,1740,-123.7084,44.3225,-123.7084,44.3225,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-110,USA - Oregon,OR-Central Coast,1708,521,1708,-123.1395,43.7731,-123.1395,43.7731,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-111,USA - Oregon,OR-Central Coast,1685,514,1685,-123.3353,43.9241,-123.3353,43.9241,1,0,01/10/2010,31/12/2099,5,18/05/2021,N7CNH
W7O/CC-112,USA - Oregon,OR-Central Coast,1675,511,1675,-123.7692,44.3569,-123.7692,44.3569,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-113,USA - Oregon,OR-Central Coast,1660,506,1660,-123.8611,44.0553,-123.8611,44.0553,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-114,USA - Oregon,OR-Central Coast,1650,503,1650,-123.9178,44.4631,-123.9178,44.4631,1,0,01/10/2010,31/12/2099,3,29/05/2024,NA7EE
W7O/CC-116,USA - Oregon,OR-Central Coast,1630,497,1630,-124.0717,44.1552,-124.0717,44.1552,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-117,USA - Oregon,OR-Central Coast,1620,494,1620,-123.8372,43.6357,-123.8372,43.6357,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-118,USA - Oregon,OR-Central Coast,1580,482,1580,-123.309,44.6255,-123.309,44.6255,1,0,01/10/2010,31/12/2099,18,29/12/2025,AI7MB
W7O/CC-119,USA - Oregon,OR-Central Coast,1580,482,1580,-123.5691,43.9883,-123.5691,43.9883,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-120,USA - Oregon,OR-Central Coast,1550,472,1550,-123.5852,43.9496,-123.5852,43.9496,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-121,USA - Oregon,OR-Central Coast,1540,469,1540,-123.5728,43.7558,-123.5728,43.7558,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-122,USA - Oregon,OR-Central Coast,1540,469,1540,-123.3272,43.6846,-123.3272,43.6846,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-123,USA - Oregon,OR-Central Coast,1523,464,1523,-123.3523,44.2718,-123.3523,44.2718,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-124,USA - Oregon,OR-Central Coast,1498,457,1498,-123.2484,43.6217,-123.2484,43.6217,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-125,USA - Oregon,OR-Central Coast,1465,447,1465,-123.747,44.2974,-123.747,44.2974,1,0,01/10/2010,31/12/2099,1,26/11/2024,WJ7V
W7O/CC-126,USA - Oregon,OR-Central Coast,1444,440,1444,-123.6403,44.6755,-123.6403,44.6755,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-127,USA - Oregon,OR-Central Coast,1356,413,1356,-123.4828,44.5939,-123.4828,44.5939,1,0,01/10/2010,31/12/2099,1,08/01/2018,KI7SQT
W7O/CC-128,USA - Oregon,OR-Central Coast,1340,408,1340,-123.7392,44.5741,-123.7392,44.5741,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-129,USA - Oregon,OR-Central Coast,1319,402,1319,-123.7669,44.671,-123.7669,44.671,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-130,USA - Oregon,OR-Central Coast,1294,394,1294,-123.661,44.6375,-123.661,44.6375,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-131,USA - Oregon,OR-Central Coast,1289,393,1289,-123.5886,44.6766,-123.5886,44.6766,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-132,USA - Oregon,OR-Central Coast,1196,365,1196,-123.7145,44.6445,-123.7145,44.6445,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-133,USA - Oregon,OR-Central Coast,1140,347,1140,-123.8995,44.8638,-123.8995,44.8638,1,0,01/10/2010,31/12/2099,1,16/05/2021,KF7SEY
W7O/CC-134,USA - Oregon,OR-Central Coast,Springfield Butte,336,1102,-123.0048,44.0322,-123.0048,44.0322,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-135,USA - Oregon,OR-Central Coast,1100,335,1100,-123.5219,43.5499,-123.5219,43.5499,1,0,01/10/2010,31/12/2099,1,10/03/2017,NS7P
W7O/CC-136,USA - Oregon,OR-Central Coast,1094,333,1094,-123.3481,44.1483,-123.3481,44.1483,1,0,01/10/2010,31/12/2099,2,08/05/2017,NS7P
W7O/CC-137,USA - Oregon,OR-Central Coast,1093,333,1093,-123.1428,44.9781,-123.1428,44.9781,1,0,01/10/2010,31/12/2099,8,19/08/2025,K7AGL
W7O/CC-138,USA - Oregon,OR-Central Coast,1071,326,1071,-124.0215,44.7412,-124.0215,44.7412,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-139,USA - Oregon,OR-Central Coast,1060,323,1060,-124.0486,44.7563,-124.0486,44.7563,1,0,01/10/2010,31/12/2099,2,10/07/2020,N0SLA
W7O/CC-140,USA - Oregon,OR-Central Coast,860,262,860,-124.057,43.926,-124.057,43.926,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-141,USA - Oregon,OR-Central Coast,830,253,830,-123.9276,43.7784,-123.9276,43.7784,1,0,01/10/2010,31/12/2099,0,,
W7O/CC-142,USA - Oregon,OR-Central Coast,Fanno Peak,1016,3333,-123.6439,44.8692,-123.6439,44.8692,2,0,01/03/2023,31/12/2099,7,01/06/2025,KF7SEY
W7O/CC-143,USA - Oregon,OR-Central Coast,Rock Creek Wilderness HP,681,2235,-124.0117,44.1859,-124.0117,44.1859,1,0,01/03/2023,31/12/2099,1,13/04/2023,KN0MAP
W7O/CC-144,USA - Oregon,OR-Central Coast,1959,597,1959,-123.4278,44.2436,-123.4278,44.2436,1,0,01/03/2023,31/12/2099,0,,
W7O/CC-145,USA - Oregon,OR-Central Coast,Three Buttes,584,1915,-123.9972,44.1382,-123.9972,44.1382,1,0,01/03/2023,31/12/2099,0,,
W7O/CC-146,USA - Oregon,OR-Central Coast,1660,506,1660,-123.3845,43.8036,-123.3845,43.8036,1,0,01/03/2023,31/12/2099,0,,
W7O/CC-147,USA - Oregon,OR-Central Coast,Vineyard Mountain,457,1500,-123.2707,44.6462,-123.2707,44.6462,1,0,01/03/2023,31/12/2099,5,06/06/2025,NT3S
W7O/CE-001,USA - Oregon,OR-Central Oregon,Crane Mountain,2577,8456,-120.2407,42.0629,-120.2407,42.0629,8,3,01/07/2010,31/12/2099,4,30/09/2022,AG7GP
W7O/CE-002,USA - Oregon,OR-Central Oregon,Drake Peak,2562,8407,-120.1238,42.3,-120.1238,42.3,8,3,01/07/2010,31/12/2099,10,02/09/2025,WJ7WJ
W7O/CE-003,USA - Oregon,OR-Central Oregon,Gearhart Mountain,2551,8370,-120.8773,42.496,-120.8773,42.496,8,3,01/07/2010,31/12/2099,1,08/09/2025,AG7GP
W7O/CE-004,USA - Oregon,OR-Central Oregon,Light Peak,2537,8325,-120.1487,42.3037,-120.1487,42.3037,8,3,01/07/2010,31/12/2099,15,02/09/2025,WJ7WJ
W7O/CE-005,USA - Oregon,OR-Central Oregon,Yamsay Mountain,2498,8196,-121.3607,42.9306,-121.3607,42.9306,8,3,01/07/2010,31/12/2099,3,08/12/2025,AG7GP
W7O/CE-006,USA - Oregon,OR-Central Oregon,Twelvemile Peak,2482,8144,-120.1574,42.3267,-120.1574,42.3267,8,3,01/07/2010,31/12/2099,5,15/10/2023,N7KOM
W7O/CE-007,USA - Oregon,OR-Central Oregon,Dead Horse Rim,2479,8134,-120.789,42.5469,-120.789,42.5469,8,3,01/07/2010,31/12/2099,1,01/07/2021,AG7GP
W7O/CE-008,USA - Oregon,OR-Central Oregon,Warner Peak,2444,8017,-119.7414,42.4597,-119.7414,42.4597,8,3,01/07/2010,31/12/2099,2,12/09/2013,K7ATN
W7O/CE-009,USA - Oregon,OR-Central Oregon,Paulina Peak,2434,7984,-121.2547,43.6892,-121.2547,43.6892,6,3,01/07/2010,31/12/2099,99,13/08/2025,KF7UXR
W7O/CE-010,USA - Oregon,OR-Central Oregon,Cougar Peak,2414,7919,-120.6307,42.3072,-120.6307,42.3072,6,3,01/07/2010,31/12/2099,1,03/07/2020,AG7GP
W7O/CE-011,USA - Oregon,OR-Central Oregon,Crook Peak,2388,7834,-120.1511,42.3622,-120.1511,42.3622,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-012,USA - Oregon,OR-Central Oregon,Grizzly Peak,2368,7768,-120.6392,42.2528,-120.6392,42.2528,6,3,01/07/2010,31/12/2099,4,03/09/2025,WJ7WJ
W7O/CE-013,USA - Oregon,OR-Central Oregon,Slide Mountain,2366,7762,-120.7247,42.6817,-120.7247,42.6817,6,3,01/07/2010,31/12/2099,2,13/10/2023,N7KOM
W7O/CE-014,USA - Oregon,OR-Central Oregon,North Paulina Peak,2343,7686,-121.2436,43.7483,-121.2436,43.7483,6,3,01/07/2010,31/12/2099,12,12/08/2025,AI7NN
W7O/CE-015,USA - Oregon,OR-Central Oregon,Abert Rim,2299,7543,-120.2346,42.3883,-120.2346,42.3883,6,3,01/07/2010,31/12/2099,7,02/09/2025,WJ7WJ
W7O/CE-016,USA - Oregon,OR-Central Oregon,Blue Mountain,2296,7534,-120.6766,42.2949,-120.6766,42.2949,6,3,01/07/2010,31/12/2099,3,07/09/2025,AG7GP
W7O/CE-017,USA - Oregon,OR-Central Oregon,Burn Butte,2278,7474,-121.9432,43.3115,-121.9432,43.3115,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-018,USA - Oregon,OR-Central Oregon,Round Mountain,2274,7462,-120.5071,42.493,-120.5071,42.493,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-019,USA - Oregon,OR-Central Oregon,Coleman Rim,2271,7450,-120.6789,42.3535,-120.6789,42.3535,6,3,01/07/2010,31/12/2099,2,06/09/2025,AG7GP
W7O/CE-020,USA - Oregon,OR-Central Oregon,Bald Mountain,2253,7393,-121.3553,43.2741,-121.3553,43.2741,6,3,01/07/2010,31/12/2099,8,01/09/2025,WJ7WJ
W7O/CE-021,USA - Oregon,OR-Central Oregon,Cappy Mountain,2250,7382,-121.9791,43.3102,-121.9791,43.3102,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-022,USA - Oregon,OR-Central Oregon,Rogger Peak,2226,7302,-120.2695,42.1615,-120.2695,42.1615,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-023,USA - Oregon,OR-Central Oregon,Shoestring Butte,2216,7270,-120.5329,42.3861,-120.5329,42.3861,6,3,01/07/2010,31/12/2099,1,29/06/2021,AG7GP
W7O/CE-024,USA - Oregon,OR-Central Oregon,Swan Lake Point,2213,7260,-121.6684,42.408,-121.6684,42.408,6,3,01/07/2010,31/12/2099,2,28/07/2024,KG7JQY
W7O/CE-025,USA - Oregon,OR-Central Oregon,Morgan Butte,2205,7234,-120.5443,42.5399,-120.5443,42.5399,6,3,01/07/2010,31/12/2099,5,04/09/2025,WJ7WJ
W7O/CE-026,USA - Oregon,OR-Central Oregon,Yainax Butte,2201,7222,-121.2691,42.3264,-121.2691,42.3264,6,3,01/07/2010,31/12/2099,1,02/07/2020,AG7GP
W7O/CE-027,USA - Oregon,OR-Central Oregon,Green Mountain,2198,7210,-120.9554,42.6042,-120.9554,42.6042,6,3,01/07/2010,31/12/2099,2,11/06/2024,AG7GP
W7O/CE-028,USA - Oregon,OR-Central Oregon,Hager Mountain,2190,7185,-121.0317,43.0094,-121.0317,43.0094,6,3,01/07/2010,31/12/2099,4,24/06/2023,N7OLE
W7O/CE-029,USA - Oregon,OR-Central Oregon,Shake Butte,2176,7138,-120.9702,42.6529,-120.9702,42.6529,6,3,01/07/2010,31/12/2099,1,11/06/2024,AG7GP
W7O/CE-030,USA - Oregon,OR-Central Oregon,Walker Mountain,2159,7083,-121.7169,43.3052,-121.7169,43.3052,6,3,01/07/2010,31/12/2099,53,26/11/2025,KG7JQY
W7O/CE-031,USA - Oregon,OR-Central Oregon,Fishhole Mountain,2154,7066,-120.7955,42.2539,-120.7955,42.2539,6,3,01/07/2010,31/12/2099,1,06/09/2025,AG7GP
W7O/CE-032,USA - Oregon,OR-Central Oregon,Odell Butte,2143,7032,-121.8639,43.4705,-121.8639,43.4705,6,3,01/07/2010,31/12/2099,46,25/11/2025,KG7JQY
W7O/CE-034,USA - Oregon,OR-Central Oregon,Brattain Butte,2134,7002,-120.554,42.5804,-120.554,42.5804,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-035,USA - Oregon,OR-Central Oregon,Coleman Rim,2117,6946,-119.7289,42.006,-119.7289,42.006,6,3,01/07/2010,31/12/2099,2,14/10/2023,N7HAP
W7O/CE-036,USA - Oregon,OR-Central Oregon,Dog Mountain,2114,6935,-120.7182,42.1186,-120.7182,42.1186,6,3,01/07/2010,31/12/2099,3,15/10/2023,AK7U
W7O/CE-037,USA - Oregon,OR-Central Oregon,Lynchs Rim,2113,6932,-119.8966,42.2454,-119.8966,42.2454,6,3,01/07/2010,31/12/2099,1,04/05/2018,W6PZA
W7O/CE-038,USA - Oregon,OR-Central Oregon,Fuego Mountain,2113,6931,-121.4377,42.6398,-121.4377,42.6398,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-039,USA - Oregon,OR-Central Oregon,Lookout Mountain,2111,6926,-120.3727,44.3268,-120.3727,44.3268,6,3,01/07/2010,31/12/2099,10,27/09/2025,NS0TA
W7O/CE-040,USA - Oregon,OR-Central Oregon,Spanish Peak,2094,6871,-119.775,44.4071,-119.775,44.4071,6,3,01/07/2010,31/12/2099,1,17/07/2019,KF7HIZ
W7O/CE-041,USA - Oregon,OR-Central Oregon,Ennis Butte,2091,6861,-120.5521,42.6208,-120.5521,42.6208,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-042,USA - Oregon,OR-Central Oregon,Saddle Mountain South,2088,6850,-121.6584,42.5041,-121.6584,42.5041,6,3,01/07/2010,31/12/2099,3,25/07/2025,K7AGL
W7O/CE-043,USA - Oregon,OR-Central Oregon,Coyote Hills HP,2084,6836,-120.0197,42.5436,-120.0197,42.5436,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-044,USA - Oregon,OR-Central Oregon,Mount Pisgah,2078,6816,-120.2362,44.4571,-120.2362,44.4571,6,3,01/07/2010,31/12/2099,8,27/09/2025,NS0TA
W7O/CE-045,USA - Oregon,OR-Central Oregon,Round Mountain,2068,6785,-120.3467,44.3922,-120.3467,44.3922,6,3,01/07/2010,31/12/2099,9,26/09/2025,NS0TA
W7O/CE-046,USA - Oregon,OR-Central Oregon,Grimm Benchmark,2067,6782,-120.0673,42.5404,-120.0673,42.5404,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-047,USA - Oregon,OR-Central Oregon,Foster Butte,2066,6778,-120.9725,42.937,-120.9725,42.937,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-048,USA - Oregon,OR-Central Oregon,Juniper Mountain,2036,6679,-119.9332,42.9299,-119.9332,42.9299,6,3,01/07/2010,31/12/2099,2,16/08/2019,NR5W
W7O/CE-049,USA - Oregon,OR-Central Oregon,Calimus Butte,2018,6622,-121.5592,42.6318,-121.5592,42.6318,6,3,01/07/2010,31/12/2099,3,22/09/2023,WJ7WJ
W7O/CE-050,USA - Oregon,OR-Central Oregon,Cox Benchmark,2011,6598,-120.3688,42.3909,-120.3688,42.3909,6,3,01/07/2010,31/12/2099,4,03/09/2025,WJ7WJ
W7O/CE-051,USA - Oregon,OR-Central Oregon,Hamaker Mountain,2010,6596,-121.9721,42.0687,-121.9721,42.0687,6,3,01/07/2010,31/12/2099,69,04/12/2025,KK7VHW
W7O/CE-052,USA - Oregon,OR-Central Oregon,Lone Grave Butte,2006,6582,-119.4332,42.3177,-119.4332,42.3177,6,3,01/07/2010,31/12/2099,2,23/08/2020,N7HAP
W7O/CE-053,USA - Oregon,OR-Central Oregon,China Hat,2004,6575,-121.0339,43.6806,-121.0339,43.6806,6,3,01/07/2010,31/12/2099,15,08/07/2025,WJ7WJ
W7O/CE-054,USA - Oregon,OR-Central Oregon,Modoc Benchmark,1997,6551,-121.8252,42.4486,-121.8252,42.4486,6,3,01/07/2010,31/12/2099,9,02/11/2025,N7OLE
W7O/CE-055,USA - Oregon,OR-Central Oregon,Stams Mountain,1995,6546,-121.4299,43.3619,-121.4299,43.3619,6,3,01/07/2010,31/12/2099,3,09/06/2024,AG7GP
W7O/CE-056,USA - Oregon,OR-Central Oregon,Antelope Mountain,1989,6526,-121.3247,43.1709,-121.3247,43.1709,6,3,01/07/2010,31/12/2099,3,26/07/2025,KD7LX
W7O/CE-057,USA - Oregon,OR-Central Oregon,Stukel Mountain,1989,6525,-121.6353,42.1001,-121.6353,42.1001,6,3,01/07/2010,31/12/2099,6,22/10/2025,KK7VHW
W7O/CE-058,USA - Oregon,OR-Central Oregon,Pine Mountain,1984,6509,-120.9133,43.8031,-120.9133,43.8031,6,3,01/07/2010,31/12/2099,71,31/01/2026,W7MTB
W7O/CE-059,USA - Oregon,OR-Central Oregon,Wolf Mountain,1981,6500,-119.7156,44.3283,-119.7156,44.3283,6,3,01/07/2010,31/12/2099,4,14/08/2020,W6PZA
W7O/CE-060,USA - Oregon,OR-Central Oregon,McComb Butte,1971,6468,-120.6218,42.5884,-120.6218,42.5884,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-061,USA - Oregon,OR-Central Oregon,Horsefly Mountain,1971,6467,-121.0489,42.2641,-121.0489,42.2641,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-062,USA - Oregon,OR-Central Oregon,Poker Jim Ridge,1970,6464,-119.6298,42.6433,-119.6298,42.6433,6,3,01/07/2010,31/12/2099,1,29/07/2024,AG7GP
W7O/CE-063,USA - Oregon,OR-Central Oregon,Bryant Mountain,1969,6461,-121.276,42.0338,-121.276,42.0338,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-064,USA - Oregon,OR-Central Oregon,Hamelton Butte,1957,6421,-121.3508,42.7854,-121.3508,42.7854,6,3,01/07/2010,31/12/2099,1,08/12/2025,AG7GP
W7O/CE-065,USA - Oregon,OR-Central Oregon,Spodue Mountain,1957,6421,-121.2692,42.5931,-121.2692,42.5931,6,3,01/07/2010,31/12/2099,1,21/06/2020,KC7OOY
W7O/CE-066,USA - Oregon,OR-Central Oregon,Marmot Butte,1954,6410,-121.6896,43.3384,-121.6896,43.3384,6,3,01/07/2010,31/12/2099,2,07/08/2021,KF7SEY
W7O/CE-067,USA - Oregon,OR-Central Oregon,Fitzwater Point,1953,6407,-120.5891,42.0221,-120.5891,42.0221,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-068,USA - Oregon,OR-Central Oregon,Pine Benchmark,1953,6407,-120.9307,43.8221,-120.9307,43.8221,6,3,01/07/2010,31/12/2099,70,31/01/2026,W7MTB
W7O/CE-069,USA - Oregon,OR-Central Oregon,Sugarpine Mountain,1949,6393,-121.6072,43.1171,-121.6072,43.1171,6,3,01/07/2010,31/12/2099,11,27/11/2025,KG7JQY
W7O/CE-070,USA - Oregon,OR-Central Oregon,Glass Butte,1948,6390,-120.0744,43.5572,-120.0744,43.5572,6,3,01/07/2010,31/12/2099,9,23/08/2025,WE7CAT
W7O/CE-071,USA - Oregon,OR-Central Oregon,Sage Hen Butte,1942,6371,-120.0845,42.1561,-120.0845,42.1561,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-072,USA - Oregon,OR-Central Oregon,Sycan Butte,1939,6362,-121.0173,42.8679,-121.0173,42.8679,6,3,01/07/2010,31/12/2099,2,25/06/2023,N7KOM
W7O/CE-073,USA - Oregon,OR-Central Oregon,Chase Mountain,1935,6350,-121.9941,42.0947,-121.9941,42.0947,6,3,01/07/2010,31/12/2099,55,04/12/2025,KK7VHW
W7O/CE-074,USA - Oregon,OR-Central Oregon,Hampton Butte,1933,6343,-120.2819,43.7743,-120.2819,43.7743,6,3,01/07/2010,31/12/2099,27,20/06/2025,WJ7WJ
W7O/CE-075,USA - Oregon,OR-Central Oregon,Drum Hill,1925,6315,-120.6588,42.4592,-120.6588,42.4592,6,3,01/07/2010,31/12/2099,1,30/06/2021,AG7GP
W7O/CE-076,USA - Oregon,OR-Central Oregon,South Warner Rim,1919,6297,-119.9405,42.1594,-119.9405,42.1594,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-077,USA - Oregon,OR-Central Oregon,Quartz Butte,1914,6279,-120.7811,42.3186,-120.7811,42.3186,6,3,01/07/2010,31/12/2099,2,06/09/2025,AG7GP
W7O/CE-078,USA - Oregon,OR-Central Oregon,Quartz Mountain,1911,6270,-120.8994,43.6292,-120.8994,43.6292,6,3,01/07/2010,31/12/2099,7,08/09/2023,KK7DAK
W7O/CE-079,USA - Oregon,OR-Central Oregon,Barry Point,1910,6265,-120.7979,42.1086,-120.7979,42.1086,6,3,01/07/2010,31/12/2099,2,27/06/2024,AK7U
W7O/CE-080,USA - Oregon,OR-Central Oregon,Ochoco Mountains HP,1908,6260,-120.4589,44.4911,-120.4589,44.4911,6,3,01/07/2010,31/12/2099,16,28/09/2025,NS0TA
W7O/CE-081,USA - Oregon,OR-Central Oregon,Drake Butte,1907,6256,-120.3751,44.0431,-120.3751,44.0431,6,3,01/07/2010,31/12/2099,8,17/06/2025,WJ7V
W7O/CE-082,USA - Oregon,OR-Central Oregon,Coglan Buttes HP,1893,6209,-120.3984,42.6743,-120.3984,42.6743,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-083,USA - Oregon,OR-Central Oregon,Hogback Mountain,1890,6200,-121.7059,42.243,-121.7059,42.243,6,3,01/07/2010,31/12/2099,6,24/06/2025,AG7GP
W7O/CE-084,USA - Oregon,OR-Central Oregon,Mule Deer Ridge,1884,6180,-120.4481,44.0494,-120.4481,44.0494,6,3,01/07/2010,31/12/2099,7,17/06/2025,WJ7V
W7O/CE-085,USA - Oregon,OR-Central Oregon,Pothole Butte,1882,6176,-121.942,42.9506,-121.942,42.9506,6,3,01/07/2010,31/12/2099,1,25/08/2024,AG7GP
W7O/CE-086,USA - Oregon,OR-Central Oregon,Riverbed Butte,1881,6172,-121.1173,42.6491,-121.1173,42.6491,6,3,01/07/2010,31/12/2099,1,11/06/2024,AG7GP
W7O/CE-087,USA - Oregon,OR-Central Oregon,Grays Butte,1881,6170,-119.9739,42.9784,-119.9739,42.9784,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-088,USA - Oregon,OR-Central Oregon,Little Glass Butte,1881,6170,-119.9988,43.5281,-119.9988,43.5281,6,3,01/07/2010,31/12/2099,5,18/06/2025,WJ7WJ
W7O/CE-089,USA - Oregon,OR-Central Oregon,Diablo Peak,1874,6147,-120.5657,42.9656,-120.5657,42.9656,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-090,USA - Oregon,OR-Central Oregon,Buck Mountain,1863,6111,-120.5988,42.4726,-120.5988,42.4726,6,3,01/07/2010,31/12/2099,1,30/06/2021,AG7GP
W7O/CE-091,USA - Oregon,OR-Central Oregon,Fox Butte,1862,6109,-120.8428,43.6106,-120.8428,43.6106,6,3,01/07/2010,31/12/2099,14,02/10/2025,N7LKL
W7O/CE-092,USA - Oregon,OR-Central Oregon,Applegate Butte,1851,6074,-121.7189,42.7074,-121.7189,42.7074,6,3,01/07/2010,31/12/2099,5,28/07/2025,K7AGL
W7O/CE-093,USA - Oregon,OR-Central Oregon,Skookum Butte,1849,6067,-121.6563,43.2534,-121.6563,43.2534,6,3,01/07/2010,31/12/2099,12,26/11/2025,KG7JQY
W7O/CE-094,USA - Oregon,OR-Central Oregon,Willow Creek Hills HP,1842,6044,-120.5916,42.167,-120.5916,42.167,6,3,01/07/2010,31/12/2099,0,,
W7O/CE-095,USA - Oregon,OR-Central Oregon,Wildcat Mountain,1835,6020,-120.5487,44.4277,-120.5487,44.4277,6,3,01/07/2010,31/12/2099,11,09/11/2025,WJ7V
W7O/CE-096,USA - Oregon,OR-Central Oregon,Indian Butte,1832,6010,-121.1513,43.5576,-121.1513,43.5576,6,3,01/07/2010,31/12/2099,1,11/06/2020,W6PZA
W7O/CE-097,USA - Oregon,OR-Central Oregon,Parker Hills HP,1826,5990,-120.597,42.4993,-120.597,42.4993,4,3,01/07/2010,31/12/2099,2,29/06/2021,AG7GP
W7O/CE-098,USA - Oregon,OR-Central Oregon,Long Barn,1824,5984,-120.2222,43.753,-120.2222,43.753,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-099,USA - Oregon,OR-Central Oregon,Moyina Hill,1821,5974,-121.6406,42.2412,-121.6406,42.2412,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-100,USA - Oregon,OR-Central Oregon,Saint Patrick Mountain,1820,5971,-120.5877,43.1174,-120.5877,43.1174,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-101,USA - Oregon,OR-Central Oregon,Arrowwood Point,1817,5960,-120.232,44.0328,-120.232,44.0328,4,3,01/07/2010,31/12/2099,6,07/06/2025,KD7QOW
W7O/CE-102,USA - Oregon,OR-Central Oregon,Plum Hills HP,1814,5953,-121.7847,42.2992,-121.7847,42.2992,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-103,USA - Oregon,OR-Central Oregon,Willow Butte,1813,5949,-121.1674,43.5608,-121.1674,43.5608,4,3,01/07/2010,31/12/2099,3,13/07/2025,N7OLE
W7O/CE-104,USA - Oregon,OR-Central Oregon,Prairie Hill,1806,5924,-120.3499,44.2355,-120.3499,44.2355,4,3,01/07/2010,31/12/2099,1,05/11/2019,W6PZA
W7O/CE-105,USA - Oregon,OR-Central Oregon,Baldy,1800,5905,-119.9796,44.6582,-119.9796,44.6582,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-106,USA - Oregon,OR-Central Oregon,Yainax Ridge,1798,5900,-121.4269,42.3822,-121.4269,42.3822,4,3,01/07/2010,31/12/2099,1,31/01/2026,AG7GP
W7O/CE-107,USA - Oregon,OR-Central Oregon,Bly Mountain,1789,5868,-121.425,42.3555,-121.425,42.3555,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-108,USA - Oregon,OR-Central Oregon,Stephenson Mountain,1786,5860,-120.4513,44.5824,-120.4513,44.5824,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-109,USA - Oregon,OR-Central Oregon,Beales Butte,1784,5852,-121.9204,43.3927,-121.9204,43.3927,4,3,01/07/2010,31/12/2099,0,,
W7O/CE-110,USA - Oregon,OR-Central Oregon,Little Applegate Butte,1783,5850,-121.6984,42.6838,-121.6984,42.6838,4,3,01/07/2010,31/12/2099,2,21/09/2023,WJ7WJ
W7O/CE-111,USA - Oregon,OR-Central Oregon,West Butte,1783,5850,-120.85,43.9597,-120.85,43.9597,4,3,01/07/2010,31/12/2099,1,22/09/2020,W6PZA
W7O/CE-112,USA - Oregon,OR-Central Oregon,Spence Mountain,1780,5841,-121.9744,42.3637,-121.9744,42.3637,4,3,01/07/2010,31/12/2099,6,26/10/2024,KK7VHW
W7O/CE-113,USA - Oregon,OR-Central Oregon,Long Butte,1775,5823,-120.8362,43.5593,-120.8362,43.5593,4,3,01/07/2010,31/12/2099,0,,
